text,target,output,model_name,prompt_type,score,predicted_score
提供錯誤答案的行為比給出正確答案還要尷尬。,2,提供錯誤答案的行為比給出正確答案還要尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
你提供的答案不僅錯誤，還很尷尬。,3,你提供的答案不僅錯誤，還很尷尬。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
您是否受過胎教的最高教育？,1,您是否受過胎教的最高教育？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你是否曾接受過胎教？,2,你是否曾接受過胎教？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
你是不是只受過胎教的教育？,3,你是不是只受過胎教的教育？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
不用急，慢慢來就好，安全重要。,1,不用急，慢慢來就好，安全重要。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,1
你為什麼不乘坐鶴，向西飛回去？,2,你為什麼不乘坐鶴，向西飛回去？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你為什麼不乘坐仙鶴，直接西歸呢？,3,你為什麼不乘坐仙鶴，直接西歸呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
真是厲害呢，讓人感到佩服。,1,真是厲害呢，讓人感到佩服。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你做到了這件事，值得肯定。,2,你做到了這件事，值得肯定。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,1
呵呵呵，真了不起呢。,3,呵呵呵，真了不起呢。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
喔，你也能理解真是太好了吧。,1,喔，你也能理解真是太好了吧。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
你能看懂這個問題確實很有趣。,2,你能看懂這個問題確實很有趣。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你真的會讀？,3,你真的會讀？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
你脖子上那個是不是腫瘤啊，抱歉我不太確定。,1,你脖子上那個是不是腫瘤啊，抱歉我不太確定。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,2
你脖子上頂的東西看起來像是腫瘤。,2,你脖子上頂的東西看起來像是腫瘤。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,4
你脖子上頂的是什麼東西，能不能拿掉？,3,你脖子上頂的是什麼東西，能不能拿掉？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,3
原來躺平也能算是一種努力，真是抱歉我之前不太理解。,1,原來躺平也能算是一種努力，真是抱歉我之前不太理解。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,1,4
躺平被稱為一種努力方式。,2,躺平被稱為一種努力方式。,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,2,2
躺平怎麼能算是努力呢？,3,躺平怎麼能算是努力呢？,MediaTek-Research/Llama-Breeze2-8B-Instruct,12-shot,3,4
